shop_name,shop_type,shop_star_rating,shop_address,shop_open_info,shop_contact
호요 홍대점,이자카야,정보 없음,서울 마포구 와우산로21길 20-11 1층,"[('월', {'open_time': '휴무', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:30 - 01:00', 'last_order_time': '23:50'}), ('수', {'open_time': '16:30 - 01:00', 'last_order_time': '23:50'}), ('목', {'open_time': '16:30 - 01:00', 'last_order_time': '23:50'}), ('금', {'open_time': '16:30 - 01:00', 'last_order_time': '23:50'}), ('토', {'open_time': '13:00 - 01:00', 'last_order_time': '23:50'}), ('일', {'open_time': '13:00 - 23:50', 'last_order_time': '22:40'})]",0507-1471-0827
BLACK&JACK,"맥주,호프",4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
아크틱,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
포킹94,"맥주,호프",4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
오이시 나베,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
뚜이연남,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
호돌이 호프,"맥주,호프",4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
동백상회,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
타로야,이자카야,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
홍대 노가리 포차 홍노포,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
요리하는도깨비오니,이자카야,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
술취한여행자,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
달리,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
빼레,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
홍맛술,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
오맥,"맥주,호프",4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
레코드피자,"맥주,호프",4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
홍대 달동네,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
곤밥,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
딤,술집,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
혼술아틀란티스,"맥주,호프",4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
코르크,"맥주,호프",4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
황포25,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
난바다,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('화', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('수', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('목', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'}), ('금', {'open_time': '16:00 - 03:00', 'last_order_time': '정보 없음'}), ('토', {'open_time': '13:00 - 04:00', 'last_order_time': '정보 없음'}), ('일', {'open_time': '16:00 - 02:00', 'last_order_time': '정보 없음'})]",0507-1388-5010
우식궁,요리주점,4.71,서울 마포구 와우산로29라길 11 1.5층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",0507-1388-5010
장미별장,포장마차,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
모꼬지해산물,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
플래시백,바(BAR),4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
수달산장,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
이반추얼리,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
이주방,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
쿠루미 1호점,이자카야,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
흥에취한범 홍대점,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
호쿤,이자카야,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
달빛소굴,"맥주,호프",4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
키즈나,이자카야,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
킹콩포차,포장마차,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
룡도,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
풍암정,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
참새방앗간,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
서울주막 홍대점,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
서교포차,"맥주,호프",4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
옥희 홍대점,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
바다포차 시실리,요리주점,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
슈퍼방구 홍대점,포장마차,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
스탠딩박스,이자카야,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
히포포차,포장마차,4.8,서울 마포구 와우산로 65 1층,"[('월', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('화', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('수', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('목', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('금', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('토', {'open_time': '정보 없음', 'last_order_time': '정보 없음'}), ('일', {'open_time': '정보 없음', 'last_order_time': '정보 없음'})]",02-322-9293
